City_ID,City,Country,Date,Lat,Lng,Cloudiness,Humidity,Max Temp,Wind Speed
348,Bairiki Village,KI,1673999393,1.3292,172.9752,20,74,30.0,5.14
349,Necochea,AR,1673998716,-38.5473,-58.7368,100,68,22.97,6.12
350,Plomari,GR,1673999393,38.9767,26.3681,77,76,16.3,12.26
351,Yurginskoye,RU,1673999394,56.8189,67.3921,28,79,-15.76,3.14
352,Shelburne,CA,1673999394,44.0787,-80.2041,100,99,3.11,4.85
353,Adrar,MR,1673998894,20.5022,-10.0711,99,17,18.17,4.26
354,Pilar,BR,1673999394,-9.5972,-35.9567,99,81,24.96,3.11
355,Pangnirtung,CA,1673998961,66.1451,-65.7125,75,63,-28.0,1.03
356,Otane,NZ,1673999395,-39.8833,176.6333,100,68,20.01,3.6
357,Hong Kong,HK,1673998774,22.2855,114.1577,100,70,13.47,4.92
358,Bilma,NE,1673999000,18.6853,12.9164,9,24,16.28,3.13
359,Margate,GB,1673999304,51.3813,1.3862,72,83,0.39,1.34
360,Alès,FR,1673999395,44.1333,4.0833,72,87,3.6,1.43
361,Ketchikan,US,1673998930,55.3422,-131.6461,100,93,4.26,2.06
362,Zabul Province,AF,1673999396,32.25,67.25,100,57,-3.44,3.34
363,Marsabit,KE,1673999396,2.3284,37.9899,51,38,19.17,3.38
364,Constitución,CL,1673998991,-35.3333,-72.4167,5,88,14.05,3.21
365,Isangel,VU,1673999396,-19.55,169.2667,100,90,23.99,3.23
366,Tambacounda,SN,1673999397,13.7539,-13.7586,86,13,26.21,3.99
367,Menongue,AO,1673999397,-14.6585,17.691,100,98,17.47,2.81
368,Taoudenni,ML,1673999397,22.6783,-3.9836,72,19,20.23,2.21
369,Los Llanos de Aridane,ES,1673998951,28.6585,-17.9182,100,77,14.86,3.6
370,Tokur,RU,1673999398,53.1333,132.9,100,100,-37.23,1.4
371,Maputo,MZ,1673999072,-25.9653,32.5892,75,83,26.82,2.57
372,East Brunswick,US,1673999398,40.4279,-74.416,81,56,7.64,0.89
373,Luwuk,ID,1673999398,-0.9516,122.7875,84,82,26.85,0.22
374,Hasaki,JP,1673998869,35.7333,140.8333,90,78,4.05,4.88
375,Nokaneng,BW,1673999399,-19.6667,22.2667,68,76,21.56,1.01
376,Meulaboh,ID,1673998882,4.1363,96.1285,100,78,22.28,2.11
377,Goderich,CA,1673999399,43.7501,-81.7165,100,93,4.18,4.12
378,Baruun-Urt,MN,1673998974,46.6806,113.2792,77,99,-20.65,2.3
379,Nemuro,JP,1673999400,43.3236,145.575,94,59,-4.47,1.01
380,Starkville,US,1673999400,33.4504,-88.8184,0,88,20.81,0.0
381,Police,PL,1673999400,53.5521,14.5718,1,92,1.41,2.23
382,Sandakan,MY,1673999317,5.8402,118.1179,20,94,24.82,0.0
383,Montevideo,UY,1673999228,-34.8335,-56.1674,0,78,23.84,8.23
384,Taltal,CL,1673999401,-25.4,-70.4833,0,73,20.85,2.28
385,Ninghai,CN,1673999401,29.2892,121.4247,24,59,2.79,1.77
386,Sibiti,CG,1673999401,-3.6819,13.3499,99,97,20.22,0.53
387,Manama,BH,1673999132,26.2154,50.5832,20,80,15.52,9.26
388,Dudinka,RU,1673999401,69.4058,86.1778,87,91,-37.27,2.57
389,Ambalavao,MG,1673999402,-21.8333,46.9333,57,97,15.42,2.07
390,Abalak,RU,1673999281,58.1286,68.5944,69,84,-12.84,3.16
391,George Town,MY,1673998793,5.4112,100.3354,20,82,24.97,2.24
392,Truro,GB,1673999402,50.2653,-5.0544,75,75,3.6,6.69
393,Porto-Novo,BJ,1673999402,6.4965,2.6036,98,83,27.9,2.18
394,Priladozhskiy,RU,1673999403,59.85,31.4833,100,1,0.3,5.33
395,Misratah,LY,1673999403,32.3754,15.0925,24,38,15.94,7.97
396,Aswān,EG,1673999382,24.0934,32.907,0,47,12.61,0.0
397,Ilhabela,BR,1673999403,-23.7781,-45.3581,39,89,25.07,0.71
398,Moree,AU,1673999403,-29.4667,149.85,0,38,27.5,3.75
399,Marquette,US,1673999404,46.5333,-87.6335,100,95,-0.13,5.06
400,Mâncio Lima,BR,1673999404,-7.6142,-72.8958,20,70,29.04,1.03
401,College,US,1673998925,64.8569,-147.8028,20,82,-16.07,0.0
402,Sitka,US,1673998948,57.0531,-135.33,100,81,5.94,8.23
403,Mehamn,NO,1673998877,71.0357,27.8492,48,75,1.97,5.66
404,Kibiti,TZ,1673999405,-7.7218,38.9375,99,97,21.77,1.15
405,Ilulissat,GL,1673998880,69.2167,-51.1,75,58,-24.99,2.06
406,Mar del Plata,AR,1673998740,-38.0023,-57.5575,100,97,23.94,6.26
407,Majene,ID,1673999405,-3.5403,118.9707,93,81,26.72,1.52
408,Cidreira,BR,1673998872,-30.1811,-50.2056,54,85,23.23,5.94
409,Sechura,PE,1673999405,-5.5569,-80.8222,86,63,23.37,6.6
410,Khandyga,RU,1673998861,62.6667,135.6,99,98,-50.82,0.62
411,San Jose,US,1673999196,37.3394,-121.895,20,51,14.58,3.09
412,Grand Gaube,MU,1673998855,-20.0064,57.6608,96,79,26.22,4.02
413,Bathsheba,BB,1673999018,13.2167,-59.5167,20,73,25.34,5.66
414,Morros,BR,1673999406,-9.4467,-46.3003,98,75,23.77,1.78
415,Port Saint Lucie,US,1673999406,27.2939,-80.3503,0,66,21.01,0.89
416,Koupéla,BF,1673999407,12.1794,-0.3517,4,19,21.75,4.16
417,La Primavera,CO,1673999017,5.4906,-70.4092,64,41,29.12,2.66
418,Batemans Bay,AU,1673999024,-35.7167,150.1833,71,44,22.28,3.03
419,Harper,LR,1673998867,4.375,-7.7169,75,82,26.17,2.97
420,San Fernando,PH,1673999407,15.0286,120.6898,100,86,25.85,1.99
421,Rovaniemi,FI,1673999145,66.5,25.7167,100,93,-3.33,5.14
422,Sinegor'ye,RU,1673999408,62.0788,150.477,97,98,-37.42,0.66
423,Beira,MZ,1673999408,-19.8436,34.8389,40,100,24.05,6.17
424,Sur,OM,1673999408,22.5667,59.5289,61,66,20.2,4.33
425,Beloha,MG,1673998931,-25.1667,45.05,1,79,23.0,4.02
426,Bushenyi,UG,1673999408,-0.5853,30.2114,99,78,15.43,0.65
427,Kimberley,ZA,1673999409,-28.7323,24.7623,0,21,24.08,4.51
428,Xam Nua,LA,1673999409,20.4197,104.0439,100,96,9.03,1.21
429,Las Palmas,ES,1673999210,28.4204,-14.0131,0,63,16.44,3.6
430,Portland,US,1673999282,45.5234,-122.6762,100,74,10.71,2.57
431,Mahébourg,MU,1673998889,-20.4081,57.7,75,83,26.16,6.69
432,São Gabriel da Cachoeira,BR,1673999409,-0.1303,-67.0892,100,98,21.32,1.18
433,Waipawa,NZ,1673998967,-41.4122,175.5153,6,65,19.15,4.71
434,Lingao,CN,1673999410,19.9103,109.6859,100,87,13.44,5.37
435,Laguna,US,1673999410,38.421,-121.4238,0,59,13.07,3.6
436,Arrifes,PT,1673999410,37.7667,-25.7,40,67,12.14,7.2
437,Monroe,US,1673999410,43.1501,-77.6831,100,95,7.73,0.89
438,Fatezh,RU,1673999411,52.0891,35.8632,100,94,2.21,8.12
439,Vrangel',RU,1673999411,42.7297,133.0839,2,52,-9.67,4.16
440,Mahajanga,MG,1673999156,-15.7167,46.3167,20,94,24.01,1.54
441,La Palma,US,1673999412,33.8464,-118.0467,20,54,16.69,3.6
442,Clyde River,CA,1673998894,70.4692,-68.5914,88,76,-26.87,2.06
443,Tingo María,PE,1673999412,-9.2895,-76.0088,51,97,21.44,0.84
444,Kutum,SD,1673998965,14.2,24.6667,94,31,13.82,2.69
445,Bintulu,MY,1673999412,3.1667,113.0333,20,100,23.23,1.54
446,San Policarpo,PH,1673999413,12.1791,125.5072,94,85,26.23,1.75
447,Dunedin,NZ,1673999413,-45.8742,170.5036,76,72,16.56,2.24
448,San Jerónimo,PE,1673999004,-11.9472,-75.2829,92,69,12.53,2.35
449,Beringovskiy,RU,1673998995,63.05,179.3167,100,97,-27.2,7.08
450,Kitob,UZ,1673999413,39.0843,66.8332,17,55,-4.69,2.26
451,Hamilton,US,1673999292,39.1834,-84.5333,1,63,13.35,2.24
452,Pasni,PK,1673999414,25.2631,63.471,24,57,19.21,1.44
453,Kichmengskiy Gorodok,RU,1673999415,59.9816,45.7854,100,94,-5.23,3.76
454,Berlevåg,NO,1673999415,70.8578,29.0864,35,74,2.0,7.72
455,Price,US,1673999415,39.5994,-110.8107,100,86,-0.49,1.54
456,Mangan,IN,1673999415,27.5167,88.5333,74,72,5.93,3.09
457,Matagami,CA,1673999415,49.7502,-77.6328,100,68,-3.94,0.0
458,Kuril'sk,RU,1673998956,45.2333,147.8833,100,63,-4.3,5.86
459,Fukuechō,JP,1673999416,32.6881,128.8419,75,56,6.2,4.12
460,Qaryat Sulūq,LY,1673999416,31.6682,20.2521,0,61,12.5,6.54
461,Plouzané,FR,1673999416,48.3833,-4.6167,0,62,4.1,4.12
462,Martinsville,US,1673999417,36.6915,-79.8725,0,87,12.12,0.0
463,Camacha,PT,1673998870,33.0833,-16.3333,75,88,14.68,8.23
464,Seoul,KR,1673999179,37.5683,126.9778,20,93,-5.22,2.06
465,Soyo,AO,1673999418,-6.1349,12.3689,100,86,26.01,2.85
466,Timbó,BR,1673999284,-26.8233,-49.2717,100,98,24.39,0.24
467,Eyl,SO,1673999418,7.9803,49.8164,87,77,22.8,6.13
468,Vila Franca do Campo,PT,1673998861,37.7167,-25.4333,54,78,13.23,4.08
469,Auray,FR,1673998888,47.6703,-2.9918,66,80,4.94,5.28
470,Namioka,JP,1673999419,40.7072,140.5894,75,93,0.74,4.63
471,Puerto Suárez,BO,1673999419,-18.95,-57.8,100,76,25.73,1.36
472,Egvekinot,RU,1673999419,66.3167,-179.1667,12,84,-29.94,5.84
473,Kavaratti,IN,1673999420,10.5669,72.642,16,75,26.41,3.76
474,Kaeo,NZ,1673999420,-35.1,173.7833,47,51,22.82,3.02
475,Tocantins,BR,1673999420,-10.5,-48.0,100,88,24.16,1.09
476,Moindou,NC,1673999420,-21.6924,165.677,100,70,25.37,2.25
477,Camden,US,1673999420,39.7835,-74.9663,98,77,7.43,0.45
478,Tromsø,NO,1673999147,69.6496,18.957,0,93,-1.46,0.51
479,Kloulklubed,PW,1673999002,7.0419,134.2556,82,75,26.28,4.48
480,Kudat,MY,1673999421,6.8837,116.8477,20,100,22.96,0.0
481,Laas,IT,1673998866,46.6166,10.7002,99,94,-1.1,0.88
482,Uruçuí,BR,1673999421,-7.2294,-44.5561,100,62,25.98,1.06
483,Crestview,US,1673999422,30.7621,-86.5705,100,72,22.6,2.06
484,Itacaré,BR,1673999422,-14.2775,-38.9967,8,87,24.3,2.76
485,Caxito,AO,1673999422,-8.5785,13.6643,94,95,23.23,1.12
486,Vostok,RU,1673999423,46.4856,135.8833,100,98,-21.33,1.7
487,Bandundu Province,CD,1673999423,-3.3167,17.3667,66,91,21.29,1.58
488,Peniche,PT,1673998936,39.3558,-9.3811,99,79,11.98,15.77
489,Banjar,ID,1673998962,-8.19,114.9675,98,87,26.5,2.34
490,Flinders,AU,1673998882,-34.5833,150.8552,43,69,28.36,4.02
491,Zhigansk,RU,1673998980,66.7697,123.3711,99,91,-43.8,1.39
492,Khalkhāl,IR,1673999424,37.6189,48.5258,9,84,-4.73,0.36
493,Masuguru,TZ,1673999424,-11.3667,38.4167,85,97,21.48,0.71
494,Hermosillo,MX,1673999424,29.0667,-110.9667,45,39,19.36,4.47
495,Arauca,CO,1673999425,7.0847,-70.7591,20,65,30.0,1.54
496,Souillac,MU,1673998982,-20.5167,57.5167,75,83,26.21,6.69
497,Wau,SS,1673999425,7.7029,27.9953,60,27,22.78,2.48
498,Rawson,AR,1673998908,-43.3002,-65.1023,31,48,23.37,5.37
499,Mujiayingzi,CN,1673999425,42.1167,118.7833,8,75,-14.72,2.81
500,Boguchany,RU,1673999426,58.3814,97.4531,68,96,-36.86,2.03
501,Inyonga,TZ,1673999426,-6.7167,32.0667,86,91,18.11,1.08
502,Ginda,IN,1673999426,30.6945,78.4932,91,19,2.35,3.16
503,Rock Hill,US,1673999426,34.9249,-81.0251,100,68,12.66,3.09
504,Naryan-Mar,RU,1673999426,67.6713,53.087,97,92,-6.92,6.94
505,Falun,SE,1673999426,60.6036,15.626,100,93,1.08,3.51
506,Verkhoyansk,RU,1673999427,67.5447,133.385,100,100,-41.89,0.43
507,Qaqortoq,GL,1673998933,60.7167,-46.0333,100,67,-8.73,4.09
508,Two Hills,CA,1673999427,53.7169,-111.7518,100,92,-5.87,2.69
509,Rexburg,US,1673999428,43.826,-111.7897,0,68,-4.01,3.6
510,Broome,US,1673999428,42.2506,-75.833,100,86,4.82,3.09
511,Taseyevo,RU,1673999428,57.2169,94.8978,40,100,-37.18,1.2
512,Hay River,CA,1673999429,60.8156,-115.7999,75,92,-9.01,0.0
513,Tagusao,PH,1673999429,9.1924,117.8141,90,82,25.91,1.13
514,Governador Valadares,BR,1673999429,-18.8511,-41.9494,43,92,22.21,1.64
515,Ullapool,GB,1673999430,57.8987,-5.1604,92,73,3.53,4.06
516,Mount Isa,AU,1673998997,-20.7333,139.5,0,57,27.87,4.63
517,Pindiga,NG,1673999430,9.9833,10.9333,2,26,20.41,4.64
518,Yumen,CN,1673999430,40.2833,97.2,0,70,-12.87,12.91
519,La Macarena,CO,1673999431,2.1837,-73.7849,100,94,22.6,1.02
520,Vargashi,RU,1673999431,55.3556,65.8467,13,78,-14.8,3.78
521,Mt. Pleasant,US,1673999431,32.7941,-79.8626,40,77,18.08,3.09
522,Anloga,GH,1673999431,5.7947,0.8973,40,81,27.05,3.61
523,Paramonga,PE,1673999432,-10.6667,-77.8333,63,77,21.56,3.57
524,Santa Cruz de La Palma,ES,1673999432,28.6835,-17.7642,100,72,17.08,3.6
525,Lebedyn,UA,1673999432,50.5852,34.4849,100,94,3.86,7.75
526,Mocuba,MZ,1673999432,-16.8392,36.9856,98,98,22.36,1.18
527,Pyapon,MM,1673999433,16.2833,95.6833,28,72,17.33,1.44
528,Bac Lieu,VN,1673999433,9.285,105.7244,57,84,24.2,2.83
529,Celles,BE,1673999433,50.7123,3.4573,93,92,0.57,0.45
530,Salinas,US,1673999433,36.6777,-121.6555,0,65,14.89,4.12
531,Meadow Lake,US,1673999434,34.8014,-106.5436,89,51,7.49,8.42
532,Ţahţā,EG,1673999434,26.7693,31.5021,0,57,11.47,1.38
533,Morón,AR,1673999435,-34.6534,-58.6198,4,69,30.94,7.09
534,Conchagua,SV,1673999436,13.3078,-87.8647,11,64,23.65,2.99
535,Nieves,PH,1673999436,15.3274,120.9485,100,86,25.73,1.15
536,Niquelândia,BR,1673999437,-14.4739,-48.4597,31,81,21.94,0.38
537,Megyaszó,HU,1673999437,48.1833,21.05,100,92,6.79,3.41
538,Sobolevo,RU,1673999437,54.4299,31.8996,100,99,0.89,6.37
539,Vestmanna,FO,1673998953,62.1564,-7.1664,75,64,1.51,14.92
540,Yārāda,IN,1673999438,17.65,83.2667,20,100,20.18,1.03
541,Pochutla,MX,1673999438,15.7432,-96.4661,98,66,26.57,3.57
542,Qiongshan,CN,1673999438,20.0058,110.3542,75,94,12.99,5.0
543,Brae,GB,1673999438,60.3964,-1.353,100,61,4.67,9.58
544,Beatrice,US,1673999438,40.2681,-96.747,0,75,4.05,0.0
545,Kochubey,RU,1673999439,44.3861,46.5825,57,87,2.63,5.6
546,Banamba,ML,1673999439,13.55,-7.45,5,16,20.82,3.86
547,Brewster,US,1673999439,41.3973,-73.6171,100,66,5.67,0.0
548,Kupino,RU,1673999291,54.3663,77.2981,6,97,-19.41,3.11
549,Kibala,TD,1673999440,9.1104,18.3463,0,38,22.97,2.06
550,Nizhniy Kuranakh,RU,1673999440,58.8353,125.4869,85,100,-52.52,0.71
551,Beruwala,LK,1673999440,6.4788,79.9828,99,89,23.36,1.0
552,Sola,VU,1673999440,-13.8833,167.55,93,78,27.64,10.75
553,Miami,US,1673999159,25.7743,-80.1937,20,73,22.01,3.6
554,Barranca,PE,1673999441,-10.75,-77.7667,55,74,21.58,3.4
